bulletinFamily,description,modified,id,published,href,title,type,cvss,enchantments
NVD,"In Joomla! before 3.8.4, inadequate input filtering in the Uri class (formerly JUri) leads to an XSS vulnerability.",2018-02-13T17:56:00,CVE-2018-6379,2018-01-30T17:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-6379,CVE-2018-6379,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"In Joomla! Core before 3.8.8, inadequate filtering of file and folder names leads to various XSS attack vectors in the media manager.",2018-06-22T17:21:00,CVE-2018-6378,2018-05-22T15:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-6378,CVE-2018-6378,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,Improper cache invalidation in Joomla! CMS 1.7.3 through 3.7.2 leads to disclosure of form contents.,2017-07-20T16:45:00,CVE-2017-9933,2017-07-17T21:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-9933,CVE-2017-9933,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"In Joomla! before 3.7.4, inadequate filtering of potentially malicious HTML tags leads to XSS vulnerabilities in various components.",2017-07-31T12:09:00,CVE-2017-11612,2017-07-26T15:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-11612,CVE-2017-11612,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,Missing CSRF token checks and improper input validation in Joomla! CMS 1.7.3 through 3.7.2 lead to an XSS vulnerability.,2017-07-21T14:21:00,CVE-2017-9934,2017-07-17T21:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-9934,CVE-2017-9934,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,An issue was discovered in Joomla! Core before 3.8.8. Inadequate checks allowed users to see the names of tags that were either unpublished or published with restricted view permission.,2018-06-22T16:16:00,CVE-2018-11327,2018-05-22T15:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-11327,CVE-2018-11327,cve,"{'score': 4.0, 'vector': 'AV:N/AC:L/Au:S/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The read_request_line function in server/protocol.c in the Apache HTTP Server 2.4.12 does not initialize the protocol structure member, which allows remote attackers to cause a denial of service (NULL pointer dereference and process crash) by sending a request that lacks a method to an installation that enables the INCLUDES filter and has an ErrorDocument 400 directive specifying a local URI.
<a href=""http://cwe.mitre.org/data/definitions/476.html"">CWE-476: NULL Pointer Dereference</a>",2018-01-05T02:29:00,CVE-2015-0253,2015-07-20T23:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-0253,CVE-2015-0253,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The finish_nested_data function in ext/standard/var_unserializer.re in PHP before 5.6.31, 7.0.x before 7.0.21, and 7.1.x before 7.1.7 is prone to a buffer over-read while unserializing untrusted data. Exploitation of this issue can have an unspecified impact on the integrity of PHP.",2019-10-03T00:03:00,CVE-2017-12933,2017-08-18T03:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-12933,CVE-2017-12933,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"In PHP before 5.6.31, 7.x before 7.0.21, and 7.1.x before 7.1.7, the openssl extension PEM sealing code did not check the return value of the OpenSSL sealing function, which could lead to a crash of the PHP interpreter, related to an interpretation conflict for a negative number in ext/openssl/openssl.c, and an OpenSSL documentation omission.",2018-05-04T01:29:00,CVE-2017-11144,2017-07-10T14:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-11144,CVE-2017-11144,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"In PHP before 5.6.31, 7.x before 7.0.21, and 7.1.x before 7.1.7, a stack-based buffer overflow in the zend_ini_do_op() function in Zend/zend_ini_parser.c could cause a denial of service or potentially allow executing code. NOTE: this is only relevant for PHP applications that accept untrusted input (instead of the system's php.ini file) for the parse_ini_string or parse_ini_file function, e.g., a web application for syntax validation of php.ini directives.",2018-05-04T01:29:00,CVE-2017-11628,2017-07-25T23:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-11628,CVE-2017-11628,cve,"{'score': 6.8, 'vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The GIF decoding function gdImageCreateFromGifCtx in gd_gif_in.c in the GD Graphics Library (aka libgd), as used in PHP before 5.6.31 and 7.x before 7.1.7, does not zero colorMap arrays before use. A specially crafted GIF image could use the uninitialized tables to read ~700 bytes from the top of the stack, potentially disclosing sensitive information.",2018-05-04T01:29:00,CVE-2017-7890,2017-08-02T19:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-7890,CVE-2017-7890,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"In PHP before 5.6.31, 7.x before 7.0.21, and 7.1.x before 7.1.7, an error in the date extension's timelib_meridian parsing code could be used by attackers able to supply date strings to leak information from the interpreter, related to ext/date/lib/parse_date.c out-of-bounds reads affecting the php_parse_date function. NOTE: the correct fix is in the e8b7698f5ee757ce2c8bd10a192a491a498f891c commit, not the bd77ac90d3bdf31ce2a5251ad92e9e75 gist.",2018-05-04T01:29:00,CVE-2017-11145,2017-07-10T14:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-11145,CVE-2017-11145,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"Drupal 6.x before 6.38, when used with PHP before 5.4.45, 5.5.x before 5.5.29, or 5.6.x before 5.6.13, might allow remote attackers to execute arbitrary code via vectors related to session data truncation.",2016-05-09T17:46:00,CVE-2016-3171,2016-04-12T15:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-3171,CVE-2016-3171,cve,"{'score': 6.8, 'vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The cdf_read_property_info function in file before 5.19, as used in the Fileinfo component in PHP before 5.4.30 and 5.5.x before 5.5.14, does not properly validate a stream offset, which allows remote attackers to cause a denial of service (application crash) via a crafted CDF file.",2016-11-28T19:11:00,CVE-2014-3487,2014-07-09T11:07:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3487,CVE-2014-3487,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Buffer overflow in the mconvert function in softmagic.c in file before 5.19, as used in the Fileinfo component in PHP before 5.4.30 and 5.5.x before 5.5.14, allows remote attackers to cause a denial of service (application crash) via a crafted Pascal string in a FILE_PSTRING conversion.",2016-11-28T19:11:00,CVE-2014-3478,2014-07-09T11:07:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3478,CVE-2014-3478,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Use-after-free vulnerability in the process_nested_data function in ext/standard/var_unserializer.re in PHP before 5.4.36, 5.5.x before 5.5.20, and 5.6.x before 5.6.4 allows remote attackers to execute arbitrary code via a crafted unserialize call that leverages improper handling of duplicate keys within the serialized properties of an object, a different vulnerability than CVE-2004-1019.
<a href=""http://cwe.mitre.org/data/definitions/416.html"">CWE-416: Use After Free</a>",2016-12-31T02:59:00,CVE-2014-8142,2014-12-20T11:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-8142,CVE-2014-8142,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Buffer overflow in the date_from_ISO8601 function in the mkgmtime implementation in libxmlrpc/xmlrpc.c in the XMLRPC extension in PHP before 5.4.34, 5.5.x before 5.5.18, and 5.6.x before 5.6.2 allows remote attackers to cause a denial of service (application crash) via (1) a crafted first argument to the xmlrpc_set_type function or (2) a crafted argument to the xmlrpc_decode function, related to an out-of-bounds read operation.",2016-10-18T03:44:00,CVE-2014-3668,2014-10-29T10:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3668,CVE-2014-3668,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"gd_ctx.c in the GD component in PHP 5.4.x before 5.4.32 and 5.5.x before 5.5.16 does not ensure that pathnames lack %00 sequences, which might allow remote attackers to overwrite arbitrary files via crafted input to an application that calls the (1) imagegd, (2) imagegd2, (3) imagegif, (4) imagejpeg, (5) imagepng, (6) imagewbmp, or (7) imagewebp function.",2016-10-26T02:00:00,CVE-2014-5120,2014-08-23T01:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-5120,CVE-2014-5120,cve,"{'score': 6.4, 'vector': 'AV:N/AC:L/Au:N/C:N/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Use-after-free vulnerability in ext/spl/spl_dllist.c in the SPL component in PHP through 5.5.14 allows context-dependent attackers to cause a denial of service or possibly have unspecified other impact via crafted iterator usage within applications in certain web-hosting environments.
<a href=""http://cwe.mitre.org/data/definitions/416.html"" target=""_blank"">CWE-416: Use After Free</a>",2017-01-07T03:00:00,CVE-2014-4670,2014-07-10T11:06:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-4670,CVE-2014-4670,cve,"{'score': 4.6, 'vector': 'AV:L/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The sapi_header_op function in main/SAPI.c in PHP before 5.4.38, 5.5.x before 5.5.22, and 5.6.x before 5.6.6 supports deprecated line folding without considering browser compatibility, which allows remote attackers to conduct cross-site scripting (XSS) attacks against Internet Explorer by leveraging (1) %0A%20 or (2) %0D%0A%20 mishandling in the header function.",2018-01-05T02:30:00,CVE-2015-8935,2016-08-07T10:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-8935,CVE-2015-8935,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"acinclude.m4, as used in the configure script in PHP 5.5.13 and earlier, allows local users to overwrite arbitrary files via a symlink attack on the /tmp/phpglibccheck file.",2017-01-07T03:00:00,CVE-2014-3981,2014-06-08T18:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3981,CVE-2014-3981,cve,"{'score': 3.3, 'vector': 'AV:L/AC:M/Au:N/C:N/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Integer overflow in the object_custom function in ext/standard/var_unserializer.c in PHP before 5.4.34, 5.5.x before 5.5.18, and 5.6.x before 5.6.2 allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via an argument to the unserialize function that triggers calculation of a large length value.",2017-01-03T02:59:00,CVE-2014-3669,2014-10-29T10:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3669,CVE-2014-3669,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The exif_process_unicode function in ext/exif/exif.c in PHP before 5.4.37, 5.5.x before 5.5.21, and 5.6.x before 5.6.5 allows remote attackers to execute arbitrary code or cause a denial of service (uninitialized pointer free and application crash) via crafted EXIF data in a JPEG image.
<a href=""http://cwe.mitre.org/data/definitions/824.html"">CWE-824: Access of Uninitialized Pointer</a>",2018-01-05T02:29:00,CVE-2015-0232,2015-01-27T20:04:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-0232,CVE-2015-0232,cve,"{'score': 6.8, 'vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Integer overflow in the cdf_read_property_info function in cdf.c in file through 5.19, as used in the Fileinfo component in PHP before 5.4.32 and 5.5.x before 5.5.16, allows remote attackers to cause a denial of service (application crash) via a crafted CDF file.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2012-1571.",2018-01-05T02:29:00,CVE-2014-3587,2014-08-23T01:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3587,CVE-2014-3587,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The mconvert function in softmagic.c in file before 5.21, as used in the Fileinfo component in PHP before 5.4.37, 5.5.x before 5.5.21, and 5.6.x before 5.6.5, does not properly handle a certain string-length field during a copy of a truncated version of a Pascal string, which might allow remote attackers to cause a denial of service (out-of-bounds memory access and application crash) via a crafted file.",2017-07-01T01:29:00,CVE-2014-9652,2015-03-30T10:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-9652,CVE-2014-9652,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The cdf_count_chain function in cdf.c in file before 5.19, as used in the Fileinfo component in PHP before 5.4.30 and 5.5.x before 5.5.14, does not properly validate sector-count data, which allows remote attackers to cause a denial of service (application crash) via a crafted CDF file.",2016-11-28T19:11:00,CVE-2014-3480,2014-07-09T11:07:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3480,CVE-2014-3480,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The cdf_check_stream_offset function in cdf.c in file before 5.19, as used in the Fileinfo component in PHP before 5.4.30 and 5.5.x before 5.5.14, relies on incorrect sector-size data, which allows remote attackers to cause a denial of service (application crash) via a crafted stream offset in a CDF file.",2016-11-28T19:11:00,CVE-2014-3479,2014-07-09T11:07:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3479,CVE-2014-3479,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Multiple buffer overflows in the php_parserr function in ext/standard/dns.c in PHP before 5.4.32 and 5.5.x before 5.5.16 allow remote DNS servers to cause a denial of service (application crash) or possibly execute arbitrary code via a crafted DNS record, related to the dns_get_record function and the dn_expand function.  NOTE: this issue exists because of an incomplete fix for CVE-2014-4049.",2017-01-07T03:00:00,CVE-2014-3597,2014-08-23T01:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3597,CVE-2014-3597,cve,"{'score': 6.8, 'vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Use-after-free vulnerability in the process_nested_data function in ext/standard/var_unserializer.re in PHP before 5.4.37, 5.5.x before 5.5.21, and 5.6.x before 5.6.5 allows remote attackers to execute arbitrary code via a crafted unserialize call that leverages improper handling of duplicate numerical keys within the serialized properties of an object.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2014-8142.
<a href=""http://cwe.mitre.org/data/definitions/416.html"">CWE-416: Use After Free</a>",2016-12-31T02:59:00,CVE-2015-0231,2015-01-27T20:03:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-0231,CVE-2015-0231,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"readelf.c in file before 5.22, as used in the Fileinfo component in PHP before 5.4.37, 5.5.x before 5.5.21, and 5.6.x before 5.6.5, does not consider that pread calls sometimes read only a subset of the available data, which allows remote attackers to cause a denial of service (uninitialized memory access) or possibly have unspecified other impact via a crafted ELF file.",2018-06-16T01:29:00,CVE-2014-9653,2015-03-30T10:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-9653,CVE-2014-9653,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Use-after-free vulnerability in ext/spl/spl_array.c in the SPL component in PHP through 5.5.14 allows context-dependent attackers to cause a denial of service or possibly have unspecified other impact via crafted ArrayIterator usage within applications in certain web-hosting environments.
<a href=""http://cwe.mitre.org/data/definitions/416.html"" target=""_blank"">CWE-416: Use After Free</a>",2017-01-07T03:00:00,CVE-2014-4698,2014-07-10T11:06:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-4698,CVE-2014-4698,cve,"{'score': 4.6, 'vector': 'AV:L/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The cdf_read_short_sector function in cdf.c in file before 5.19, as used in the Fileinfo component in PHP before 5.4.30 and 5.5.x before 5.5.14, allows remote attackers to cause a denial of service (assertion failure and application exit) via a crafted CDF file.",2016-11-28T19:10:00,CVE-2014-0207,2014-07-09T11:07:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-0207,CVE-2014-0207,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The get_icu_disp_value_src_php function in ext/intl/locale/locale_methods.c in PHP before 5.3.29, 5.4.x before 5.4.30, and 5.5.x before 5.5.14 does not properly restrict calls to the ICU uresbund.cpp component, which allows remote attackers to cause a denial of service (buffer overflow) or possibly have unspecified other impact via a locale_get_display_name call with a long first argument.",2017-01-07T03:00:00,CVE-2014-9912,2017-01-04T20:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-9912,CVE-2014-9912,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The SPL component in PHP before 5.4.30 and 5.5.x before 5.5.14 incorrectly anticipates that certain data structures will have the array data type after unserialization, which allows remote attackers to execute arbitrary code via a crafted string that triggers use of a Hashtable destructor, related to ""type confusion"" issues in (1) ArrayObject and (2) SPLObjectStorage.",2017-01-07T03:00:00,CVE-2014-3515,2014-07-09T11:07:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3515,CVE-2014-3515,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The exif_ifd_make_value function in exif.c in the EXIF extension in PHP before 5.4.34, 5.5.x before 5.5.18, and 5.6.x before 5.6.2 operates on floating-point arrays incorrectly, which allows remote attackers to cause a denial of service (heap memory corruption and application crash) or possibly execute arbitrary code via a crafted JPEG image with TIFF thumbnail data that is improperly handled by the exif_thumbnail function.",2016-10-18T03:44:00,CVE-2014-3670,2014-10-29T10:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3670,CVE-2014-3670,cve,"{'score': 6.8, 'vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Multiple use-after-free vulnerabilities in ext/date/php_date.c in PHP before 5.4.38, 5.5.x before 5.5.22, and 5.6.x before 5.6.6 allow remote attackers to execute arbitrary code via crafted serialized input containing a (1) R or (2) r type specifier in (a) DateTimeZone data handled by the php_date_timezone_initialize_from_hash function or (b) DateTime data handled by the php_date_initialize_from_hash function.
<a href=""http://cwe.mitre.org/data/definitions/416.html"">CWE-416: Use After Free</a>",2018-01-05T02:29:00,CVE-2015-0273,2015-03-30T10:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-0273,CVE-2015-0273,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Heap-based buffer overflow in the enchant_broker_request_dict function in ext/enchant/enchant.c in PHP before 5.4.38, 5.5.x before 5.5.22, and 5.6.x before 5.6.6 allows remote attackers to execute arbitrary code via vectors that trigger creation of multiple dictionaries.",2018-01-05T02:29:00,CVE-2014-9705,2015-03-30T10:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-9705,CVE-2014-9705,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The locale_accept_from_http function in ext/intl/locale/locale_methods.c in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9 does not properly restrict calls to the ICU uloc_acceptLanguageFromHTTP function, which allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via a call with a long argument.",2018-01-05T02:31:00,CVE-2016-6294,2016-07-25T14:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-6294,CVE-2016-6294,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"php_zip.c in the zip extension in PHP before 5.5.37, 5.6.x before 5.6.23, and 7.x before 7.0.8 improperly interacts with the unserialize implementation and garbage collection, which allows remote attackers to execute arbitrary code or cause a denial of service (use-after-free and application crash) via crafted serialized data containing a ZipArchive object.",2018-01-05T02:31:00,CVE-2016-5773,2016-08-07T10:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-5773,CVE-2016-5773,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The exif_process_IFD_in_MAKERNOTE function in ext/exif/exif.c in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9 allows remote attackers to cause a denial of service (out-of-bounds array access and memory corruption), obtain sensitive information from process memory, or possibly have unspecified other impact via a crafted JPEG image.",2018-01-05T02:31:00,CVE-2016-6291,2016-07-25T14:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-6291,CVE-2016-6291,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Integer overflow in the virtual_file_ex function in TSRM/tsrm_virtual_cwd.c in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9 allows remote attackers to cause a denial of service (stack-based buffer overflow) or possibly have unspecified other impact via a crafted extract operation on a ZIP archive.",2018-01-05T02:31:00,CVE-2016-6289,2016-07-25T14:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-6289,CVE-2016-6289,cve,"{'score': 6.8, 'vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Integer overflow in the php_stream_zip_opener function in ext/zip/zip_stream.c in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9 allows remote attackers to cause a denial of service (stack-based buffer overflow) or possibly have unspecified other impact via a crafted zip:// URL.",2018-01-05T02:31:00,CVE-2016-6297,2016-07-25T14:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-6297,CVE-2016-6297,cve,"{'score': 6.8, 'vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The bzread function in ext/bz2/bz2.c in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9 allows remote attackers to cause a denial of service (out-of-bounds write) or execute arbitrary code via a crafted bz2 archive.",2018-10-09T20:00:00,CVE-2016-5399,2017-04-21T20:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-5399,CVE-2016-5399,cve,"{'score': 6.8, 'vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"ext/snmp/snmp.c in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9 improperly interacts with the unserialize implementation and garbage collection, which allows remote attackers to cause a denial of service (use-after-free and application crash) or possibly have unspecified other impact via crafted serialized data, a related issue to CVE-2016-5773.",2018-01-05T02:31:00,CVE-2016-6295,2016-07-25T14:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-6295,CVE-2016-6295,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The exif_process_user_comment function in ext/exif/exif.c in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a crafted JPEG image.",2018-01-05T02:31:00,CVE-2016-6292,2016-07-25T14:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-6292,CVE-2016-6292,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"ext/session/session.c in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9 does not properly maintain a certain hash data structure, which allows remote attackers to cause a denial of service (use-after-free) or possibly have unspecified other impact via vectors related to session deserialization.",2018-01-05T02:31:00,CVE-2016-6290,2016-07-25T14:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-6290,CVE-2016-6290,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Integer signedness error in the simplestring_addn function in simplestring.c in xmlrpc-epi through 0.54.2, as used in PHP before 5.5.38, 5.6.x before 5.6.24, and 7.x before 7.0.9, allows remote attackers to cause a denial of service (heap-based buffer overflow) or possibly have unspecified other impact via a long first argument to the PHP xmlrpc_encode_request function.",2018-01-05T02:31:00,CVE-2016-6296,2016-07-25T14:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-6296,CVE-2016-6296,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"urllib in Python 2.x through 2.7.16 supports the local_file: scheme, which makes it easier for remote attackers to bypass protection mechanisms that blacklist file: URIs, as demonstrated by triggering a urllib.urlopen('local_file:///etc/passwd') call.",2019-06-19T02:15:00,CVE-2019-9948,2019-03-23T18:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9948,CVE-2019-9948,cve,"{'score': 6.4, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,Array index error in the scanstring function in the _json module in Python 2.7 through 3.5 and simplejson before 2.6.1 allows context-dependent attackers to read arbitrary process memory via a negative index value in the idx argument to the raw_decode function.,2018-10-30T16:27:00,CVE-2014-4616,2017-08-24T20:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-4616,CVE-2014-4616,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
